What is this movie's name? (Use exact spelling),What year was this movie released?,How long is this movie?,What is the plot of this movie? (5 sentences),"Had you watched this movie previously, or was this your first time?",What were the characteristics of the protagonist?,What were the characteristics of the antagonist? ,How invested did you feel in the drama?,How much did the main characters change over the course of the story?,To what extent did the characters feel real and complex?,How invested did you feel in the characters?,How many narrators/perspectives were there? (Integer answer),How fast-paced was this movie overall?,How fast-paced was the beginning of the movie?,How fast-paced was the middle of the movie?,How fast-paced was the end of the movie?,Did the movie feature a substantial turning point in the plot?,Did the movie feature a plot twist?,"Was there a noticeable ""sag"" in plot tension at any of the following points of the movie? (please check timestamps to be as accurate as possible about the % in)",What were the qualities of the beginning? Check all that apply,What were the qualities of the ending? Check all that apply,Which of the following describes the movie's climax? Check all that apply,Was the movie plot-driven or character-driven?,How immersive did the world of the movie feel?,How important was the immersiveness of the world for this movie?,Did the world of the movie feel real?,How engaging was the dialogue?,What characteristics apply to this movie's dialogue?,"By the end of the movie, how emotionally affected were you?","By the end of the movie, how intellectually engaged did you feel?",Check all attributes that apply to this movie:,Which of the following would you characterize as among the film's intended artistic objectives?,"Which of the following objectives did the film succeed at? (Only potentially check boxes for those that were checked above, if any)","What were the movie's (up to three) main themes? (one or two word phrases each, separated by semicolons)",How clear and consistent were the themes of this movie?,"What were the movie's (up to three) main tropes? (e.g. ""enemies to lovers""; also separated by semicolons)","How much did you enjoy the movie's score? (that is, the music/sound)",How important was the movie's score to your emotional experience of the narrative?,How much did you enjoy this movie?,How strong was the acting?,How strong was the directing?,How strong was the cinematography?,What's the most important attribute of this movie that this survey missed?,moviename,year,src,title,genres,stars,violencegore_score,alcohol_score,frightening_score,profanity_score,sexnude_score,runtime,runtime_log,budget,budget_log,opening_weekend_box_office,opening_weekend_box_office_log,gross_usa,gross_usa_log,cumulative_worldwide_gross,cumulative_worldwide_gross_log,metascore,number_of_nominations,number_of_wins,rating,release_type,num_reviews_written,review_rating_mean,imdb_rating_updated,user_id
Battleship,2012,2 hours and 11 minutes,"This story starts in 2005, when a far away ""Goldilocks"" planet was discovered to be similar to Earth called ""Planet G"" and in the following year NASA makes a powerful transmission device in Hawaii which sends signals to the Planet and calls it the Beacon International Project. Alex Hopper, who begins as unemployed is arrested and tased while getting a chicken burrito to impress Sam Shane, daughter of Admiral Shane. Due to this, his brother, Commander Stone Hopper, is tired of him laying around and makes him enlist. He becomes a reckless and undisciplined naval officer, who is given a chance to redeem himself during a fleet exercise when the alien ships arrive and in six years becomes a Lieutenant aboard USS John Paul Jones. During a RIMPAC exercise, mysterious UFOs drop in the ocean and Lieutenant Hopper, Petty Officer Cora, and Chief Petty Officer Walter Beast investigate. Then,   the ship begins getting attacked by  the aliens who are seeking to create a communication device, that initiates a fierce/ violent battle with the navy. With the help of a disabled war veteran, Lieutenant Colonel Canales and a scientist, Dr. Nogrady, Alex and his crew must work together to stop the alien invasion before they destroy the entire planet. In the end, Alex and his team manage to defeat the aliens with a combination of bravery, ingenuity, and luck even with the loss of many soldiers. ",Previously watched,"Likeable;Courageous;Plucky;Caring;Violent;Smart;in beginning has weak character and leadship skills as he gets into trouble and develops a stale relationships with Admiral Shane, his superior and father of his girlfriend.",Unlikeable;Powerful;Ambitious;Violent;Evil;Smart,8,8,7,9,"The movie is shown in a third-person perspective, shown through the main character Hopper",8,5,8,9,Yes,Yes,"60% in;There is a noticeable ""sag"" in tension in the middle of the movie where a group of soldiers become stranded.",Strong hook;Slow build,Happy;Satisfying,"Violent;Thrilling, action-packed, Exciting",Plot-driven,9,10,8,7,Quippy;Stylized,9,7,Funny;Action-packed,Escapism / entertainment;Exploring a strange new world,Escapism / entertainment;Spreading awareness,Duty; Overcoming Adversity; Sci-fI,9,Alien Invasion; Military; Underdog story (overcoming adversity),8,9,10,9,9,10,,battleship,2012,http://www.imdb.com/title/tt1440129/?ref_=adv_li_tt,Battleship,"['Action', 'Adventure', 'Sci-Fi']","Alexander SkarsgÃ¥rd, Brooklyn Decker, Liam Neeson",,,,,,131.0,4.87519732320115,209000000.0,19.1578448147138,25534825.0,17.055553803864,65422625.0,17.996378719898697,303025485.0,19.5293274721476,41.0,15.0,4.0,PG-13,Wide,765,5.42779291553134,5.8,10
Battleship,2012,"131 minutes ; 2 hours, 11 minutes","Opening on a naval fleet in hawaii, the crew discovers hostile alien life that is hostile and attempting to build something to allow them to communicate with their home planet. The central protagonist, Alex, is the leader of the ship being attacked by aliens and quickly begins to devise a plan against them to prevent them from building the signal transmitter and calling more of them to earth. After failing to prevent this, a lager alien ship arrives, leaving alex and his team with no choice but to attempt to destroy the ship to save the world. Alex and his team are able to infiltrate the alien ship and detonate a missile inside, saving the day. The film ends with our protagonist being promoted and reunited with his long term girlfriend.",First time,Likeable;Courageous;Good,Powerful;Violent;Smart,7,5,4,6,1,7,7,6,7,No,No,30% in;50% in,Strong hook;Action-packed,Happy;Satisfying,Death;Frightening,Plot-driven,4,6,4,5,Realistic,4,5,Suspenseful,Escapism / entertainment,Escapism / entertainment,"""teamwork"" ; ""heroism""",6,"""bunch of misfits"" ; ""unethical science"" ; ""alien invasion""",4,4,6,6,4,7,This movie was based off of the original board game of the same name.,battleship,2012,http://www.imdb.com/title/tt1440129/?ref_=adv_li_tt,Battleship,"['Action', 'Adventure', 'Sci-Fi']","Alexander SkarsgÃ¥rd, Brooklyn Decker, Liam Neeson",,,,,,131.0,4.87519732320115,209000000.0,19.1578448147138,25534825.0,17.055553803864,65422625.0,17.996378719898697,303025485.0,19.5293274721476,41.0,15.0,4.0,PG-13,Wide,765,5.42779291553134,5.8,4
Battleship,2012,2 hour 11 minutes ,"Alex Hopper has a relationship with Sam who is the daughter of admiral Shane, whose upset that his daughter likes him. During the marine exercises, alien spacecrafts arrive. They come and destroy the island the marine ship was near, killing many of the people. This left Alex to become the commander and he ends up working with Cal Zapata a scientist that discovers that the Aliens are trying to communicate with their homeland. Rest of the movie focuses on them defeating the Aliens and saving the world. ",First time,Likeable;Funny;Incompetent;Good,Violent;Incompetent;Evil,7,7,6,6,1,7,6,7,8,Yes,No,,Funny,Happy,Violent;Funny,Plot-driven,7,8,6,7,Stylized,5,4,Funny;Action-packed,Escapism / entertainment,Escapism / entertainment,Unknown,7,man vs another being from another world ,6,7,7,7,7,7,how good were the actors in portraying the characters? This would be a good question because I felt like the actors in this movie did a mid job as it wasn't convincing. This effected the movie because their intention was overseen by the stiff acting.,battleship,2012,http://www.imdb.com/title/tt1440129/?ref_=adv_li_tt,Battleship,"['Action', 'Adventure', 'Sci-Fi']","Alexander SkarsgÃ¥rd, Brooklyn Decker, Liam Neeson",,,,,,131.0,4.87519732320115,209000000.0,19.1578448147138,25534825.0,17.055553803864,65422625.0,17.996378719898697,303025485.0,19.5293274721476,41.0,15.0,4.0,PG-13,Wide,765,5.42779291553134,5.8,29
Boot Camp,2008,1 hour 39 minutes,"The film follows rebellious and anti-authority teen Sophie and her boyfriend Ben who are enrolled in a troubled teen camp located on a remote island in the pacific ocean run by Dr. Hail. After Sophie is taken forcefully in front of him Ben purposefully gets himself sent to help the two plan to escape from the tortuous and manipulative environment having to deal with Dr. Hail and his sister’s manipulative therapy measurers as well as the dangerous environment among fellow teens such as the violent Logan who uses authority to rape teen girls. The camp’s rehabilitation focuses on breaking the will and degrading the teens with emotional and physical punishment with limited food, exposure to weather and public humiliation until they display obedience for which they are rewarded with food and other basic comforts. The two actually manage to escape from the island only to be recaptured and brought back for intense punishment including isolation in underground punishment pits and denial of food. After the death of one of the teens the camp eventually questions and eventually riots against the authority of Dr. Hail who after a brief standoff is thrown into the same punishment pit he inflicted on them and the entire island is set on fire in the process.",First time,Courageous;Plucky,Unlikeable;Powerful;Evil,6,4,5,5,2,4,4,5,6,No,No,40% in;56% in,Strong hook,Satisfying,Violent;Epiphany,Plot-driven,6,7,5,4,,5,5,Suspenseful,Cultural critique / social commentary,Cultural critique / social commentary,Maturity; Control,6,Great Escape,4,4,4,5,5,4,,boot.camp,2008,http://www.imdb.com/title/tt0870204/?ref_=adv_li_tt,Boot Camp,"['Crime', 'Drama', 'Thriller']","Mila Kunis, Gregory Smith, Peter Stormare",4.0,3.0,4.0,3.0,3.0,99.0,4.59511985013459,14000000.0,16.4545679590081,,,,,,,,0.0,0.0,NOT RATED,,53,5.78723404255319,5.8,13
Boot Camp,2008,1h39,"With the consent of the parents, troubled teens are sent to boot camps where they are severely mistreated. The movie follows the story of Sophie and her boyfriend Ben who try to escape the crooked beliefs of Dr. Hail (the creator of the ASAP bootcamp). ",First time,Courageous;Plucky;Ambitious;Romantic;Smart,"Unlikeable;Obsessive;Evil;Confusing, pompous",8,6,8,8,One - third omniscient POV,7,7,6,7,No,No,30% in;40% in,Strong hook,Sad;Satisfying,refreshening ,Character-driven,8,8,9,7,Realistic,8,8,Scary;Suspenseful;Thought-provoking,Cultural critique / social commentary;Spreading awareness,Cultural critique / social commentary;Spreading awareness,Navigating life; parental care and responsibility; independence,8,Boot camp in an isolated island; white man with God complex,7,9,7,7,8,8,,boot.camp,2008,http://www.imdb.com/title/tt0870204/?ref_=adv_li_tt,Boot Camp,"['Crime', 'Drama', 'Thriller']","Mila Kunis, Gregory Smith, Peter Stormare",4.0,3.0,4.0,3.0,3.0,99.0,4.59511985013459,14000000.0,16.4545679590081,,,,,,,,0.0,0.0,NOT RATED,,53,5.78723404255319,5.8,21
Boot Camp,2008,"1 hour, 39 minutes","Boot Camp is a psychological thriller film about a group of troubled teenagers who are sent to a behavioral modification camp on a remote island. The camp is run by sadistic drill sergeants who use extreme methods to break the teens down and rebuild them into ""model citizens."" The protagonist, Sophie, initially thinks the camp will help her overcome her drug addiction, but soon realizes the camp is much darker than she thought. In the climax, Sophie and the other teens rebel against the camp staff, leading to a violent confrontation. In the end, Sophie and her boyfriend escape the island, while the fate of the other teens and the camp staff is left ambiguous.",First time,Likeable;Courageous;Caring;Good,Unlikeable;Powerful;Violent;Evil,7,7,8,8,1,5,4,6,7,No,No,60% in,Slow build,Dark,Violent;Death;Frightening,Character-driven,7,6,7,8,Realistic,6,7,Scary;Suspenseful;Thought-provoking,Escapism / entertainment;Cultural critique / social commentary;Spreading awareness,Escapism / entertainment;Cultural critique / social commentary,abuse of power ; rebellion; personal growth,8,"""fish out of water"" ; ""corrupt authority"" ; ""coming of age""",4,4,6,6,5,6,This film shined a light on the troubled teen industry- something that is often ignored despite many recountings of the violence and neglect that goes on within these organizations.,boot.camp,2008,http://www.imdb.com/title/tt0870204/?ref_=adv_li_tt,Boot Camp,"['Crime', 'Drama', 'Thriller']","Mila Kunis, Gregory Smith, Peter Stormare",4.0,3.0,4.0,3.0,3.0,99.0,4.59511985013459,14000000.0,16.4545679590081,,,,,,,,0.0,0.0,NOT RATED,,53,5.78723404255319,5.8,4
Boot Camp,2008,1hr 39mins ,"At a rehab boot camp on the island of Fiji, unruly teenagers, sent by their parents are trapped and have no ability to escape. Sophie and her boyfriend Ben, teenagers at the camp, rebel against Doctor Hail, who runs the camp, and escape to a nearby island, but Ben is recaptured. Logan, who helps Doctor Hail run the camp, is responsible for one of the campers deaths, and tries to get Ben to cover it up but Ben refuses. Sophie learns and reveals to the rest of the campers that Logan has raped one of the campers and Ben tells the rest of the campers the the death that they witnessed was not the first to occur at the camp. The campers burn down the campsite and go after Logan, who crashes his car and dies, and Doctor Hail, who is put into solitary confinement. ",First time,Courageous;Ambitious,Cowardly;Obsessive;Evil,8,6,7,8,4,8,8,7,10,Yes,No,30% in;40% in;50% in,Strong hook;Action-packed,Satisfying,Violent;Epiphany;Death,Plot-driven,7,7,6,7,Quippy,6,7,Suspenseful;Action-packed,Escapism / entertainment,Escapism / entertainment,rebellion; discovering the truth ,5,escaping; fighting evil,6,7,7,6,7,6,,boot.camp,2008,http://www.imdb.com/title/tt0870204/?ref_=adv_li_tt,Boot Camp,"['Crime', 'Drama', 'Thriller']","Mila Kunis, Gregory Smith, Peter Stormare",4.0,3.0,4.0,3.0,3.0,99.0,4.59511985013459,14000000.0,16.4545679590081,,,,,,,,0.0,0.0,NOT RATED,,53,5.78723404255319,5.8,26
Boot Camp,2008,1 hr 39 min,"In the year 2008, a group of young and diverse individuals from various backgrounds and walks of life enroll in a rigorous boot camp program. Each participant carries their own personal burdens, dreams, and motivations, seeking transformation and self-discovery. Over the course of the boot camp, they face grueling physical and mental challenges that push them to their limits. As they overcome obstacles and forge bonds with one another, they learn the true meaning of teamwork, resilience, and personal growth. In the end, they emerge as stronger, more confident individuals, ready to take on the world with newfound determination and a sense of camaraderie.",First time,Courageous;Plucky;Ambitious,There was no antagonist,8,8,7,8,,5,7,3,8,Yes,Yes,20% in;30% in;40% in,Strong hook,Satisfying,Violent;Heartbreaking;Frightening,Character-driven,8,7,7,8,Realistic,6,7,Suspenseful;Innovative;Accurate;Action-packed,Philosophical exploration;Spreading awareness;Exploring a strange new world,Philosophical exploration;Innovation;Exploring a strange new world,"Self-Discovery, Teamwork, Personal Growth",7,Lost and Found: Determined to Find Refuge; Helping one another,6,7,6,6,8,7,,boot.camp,2008,http://www.imdb.com/title/tt0870204/?ref_=adv_li_tt,Boot Camp,"['Crime', 'Drama', 'Thriller']","Mila Kunis, Gregory Smith, Peter Stormare",4.0,3.0,4.0,3.0,3.0,99.0,4.59511985013459,14000000.0,16.4545679590081,,,,,,,,0.0,0.0,NOT RATED,,53,5.78723404255319,5.8,32
Space Cowboys,2000,2 hours 10 minutes,"The film follows a group of retired Air Force pilots, Frank, Hawk, Jerry, and Tank are tasked by their old colleague Bob Gerson who now works for NASA to repair an old Soviet satellite which uses decades old software designed by Frank that is on track to crash into Earth. Due to their ages and unsettled history Bob asks the men to teach current NASA astronauts the technical skills needed to repair the satellite but Frank refuses and instead forces an agreement where if all four pass the physical and technical training required they are sent to space to repair it themselves. The four undergo the grueling physical aptitude training often teased by the younger NASA trainees all overcoming obstacles with their unique skills and personalities. Eventually when news gets out about the secret mission the men go on television for interviews and it is revealed that Bob had never intended to actually send the group into space, using the fact one of the members Hawk is diagnosed with terminal cancer to say they did not pass physical requirements, but due to the overwhelming popularity among the general public the group is ent after all. Once in space they discover that the satellite is in fact carrying nuclear warheads which they must disarm or repair the satellites orbit otherwise they will be sent to earth which they are able to due only at the sacrifice of Hawk who pilots the satellite away from earth while Frank uses his practical skills when forced to manually fly their ship back to earth.",First time,Likeable;Courageous;Ambitious;Funny;Smart,Unlikeable,7,5,7,6,5,6,5,4,7,Yes,Yes,47% in,Action-packed,Happy,Epiphany;Frightening,Plot-driven,7,5,7,8,,7,7,Funny;Suspenseful,Escapism / entertainment;Exploring a strange new world,Escapism / entertainment;Exploring a strange new world,Perseverance; Forgiveness,9,Heroic Sacrifice,7,6,7,9,6,7,,space.cowboys,2000,http://www.imdb.com/title/tt0186566/?ref_=adv_li_tt,Space Cowboys,"['Action', 'Adventure', 'Thriller']","Clint Eastwood, Tommy Lee Jones, Donald Sutherland",,,,,,130.0,4.86753445045558,65000000.0,17.9898978432445,18093776.0,16.7110786249644,90464773.0,18.3204710953285,128884132.0,18.67442436490969,73.0,8.0,4.0,PG-13,Wide,325,6.838582677165363,6.5,13
Space Cowboys,2000,"2 hours, 9 minutes","US Air Force flight team Deadalus is announced to lead a satellite recovery mission for NASA. Despite their differences with each other, the team bands together to train and prepare to enter space, a dream for which most of them had been waiting decades to accomplish. When they get up to space, the team discovers that the satellite is not in fact a communications vessel but instead contains missiles from Russia, which they must deter and reroute or else the missiles will be launched straight at America. The youngest of the team goes against orders to try and push the satellite himself, and ends up causing a collision of the satellite’s various parts, leading to the team’s shuttle getting nearly destroyed. In the end, the team narrowly avoids disaster after one of the astronauts heroically sacrifices himself to deter the missiles. ",First time,Courageous;Ambitious;Good;Smart,There was no antagonist,6,4,5,6,3,7,3,5,8,Yes,No,10% in;40% in,Strong hook,Happy;Sad,Epiphany;Heartbreaking,Plot-driven,8,8,7,9,Quippy;Realistic,7,6,Funny;Cliché,Escapism / entertainment,Escapism / entertainment,Heroism; ambition; sacrifice ,6,Rivals to allies; fearless military men,7,8,7,7,5,7,,space.cowboys,2000,http://www.imdb.com/title/tt0186566/?ref_=adv_li_tt,Space Cowboys,"['Action', 'Adventure', 'Thriller']","Clint Eastwood, Tommy Lee Jones, Donald Sutherland",,,,,,130.0,4.86753445045558,65000000.0,17.9898978432445,18093776.0,16.7110786249644,90464773.0,18.3204710953285,128884132.0,18.67442436490969,73.0,8.0,4.0,PG-13,Wide,325,6.838582677165363,6.5,31
